"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7098","azureBlobPush_containerNotExist()","","Thu May 29 15:28:04 GMT 2025","passed","Thu May 29 15:28:11 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_containerNotExist"
"","2070","transferFolder_targetFolderNotExists_shouldCreate(Vault)","","Thu May 29 15:29:23 GMT 2025","passed","Thu May 29 15:29:25 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFolder_targetFolderNotExists_shouldCreate"
"","1978","Contract policy is NOT fulfilled Traceability Use Case (new notation)","","Thu May 29 15:31:17 GMT 2025","passed","Thu May 29 15:31:19 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","3060","Contract policy is fulfilled Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Thu May 29 15:31:45 GMT 2025","passed","Thu May 29 15:31:49 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2038","transferFile_targetContainerNotExist_shouldFail(Vault)","","Thu May 29 15:29:25 GMT 2025","passed","Thu May 29 15:29:27 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_targetContainerNotExist_shouldFail"
"","44","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Thu May 29 15:27:36 GMT 2025","passed","Thu May 29 15:27:36 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","1221","Refresh token is null or empty (missing) [1] null","","Thu May 29 15:26:58 GMT 2025","passed","Thu May 29 15:26:59 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidRefreshToken"
"","2976","Contract policy is fulfilled Dismantler Cred (activity type)","","Thu May 29 15:31:42 GMT 2025","passed","Thu May 29 15:31:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2128","Contract policy is NOT fulfilled Dismantler activityType does not match","","Thu May 29 15:29:46 GMT 2025","passed","Thu May 29 15:29:48 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","2042","transferFile_success(Vault)","","Thu May 29 15:29:21 GMT 2025","passed","Thu May 29 15:29:23 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_success"
"","43","Policy is accepted Dismantler allowedBrands (EQ, exact match)","","Thu May 29 15:27:35 GMT 2025","passed","Thu May 29 15:27:35 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","162","Verify the refresh endpoint is not called when token not yet expired","","Thu May 29 15:27:17 GMT 2025","passed","Thu May 29 15:27:17 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_notExpired_shouldNotCallEndpoint"
"","249","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Thu May 29 15:29:13 GMT 2025","passed","Thu May 29 15:29:13 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_shouldReject"
"","44","Policy is accepted Dismantler allowedBrands (IS_NONE_OF, no intersect)","","Thu May 29 15:27:36 GMT 2025","passed","Thu May 29 15:27:36 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","24389","transferFile_largeFile(long, Vault) File size bytes: 1073741824","","Thu May 29 15:28:54 GMT 2025","passed","Thu May 29 15:29:19 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_largeFile"
"","309","Consumer gets catalog from the provider. No constraints.","","Thu May 29 15:28:30 GMT 2025","passed","Thu May 29 15:28:31 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","52","Policy is accepted PCF Use Case (legacy notation)","","Thu May 29 15:27:36 GMT 2025","passed","Thu May 29 15:27:36 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","27","Provider gets 400 when no asset selector is used","","Thu May 29 15:28:23 GMT 2025","passed","Thu May 29 15:28:23 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasNoAssetSelector"
"","1564","shouldDelegateAuth()","","Thu May 29 15:28:09 GMT 2025","passed","Thu May 29 15:28:11 GMT 2025","","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","shouldDelegateAuth"
"","275","Expect the Catalog request to fail if a credential is revoked","","Thu May 29 15:30:59 GMT 2025","passed","Thu May 29 15:31:00 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","1558","Consumer gets cached catalog with provider entry","","Thu May 29 15:29:33 GMT 2025","passed","Thu May 29 15:29:34 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","2960","Contract policy is fulfilled PCF Use Case (legacy notation)","","Thu May 29 15:31:30 GMT 2025","passed","Thu May 29 15:31:33 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","15500","transferData_withTerminate()","","Thu May 29 15:28:39 GMT 2025","passed","Thu May 29 15:28:54 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","transferData_withTerminate"
"","1207","Refresh token success","","Thu May 29 15:27:06 GMT 2025","passed","Thu May 29 15:27:07 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_success"
"","2698","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Thu May 29 15:28:28 GMT 2025","passed","Thu May 29 15:28:30 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_WithNamespace_shouldReject"
"","28","Policy is accepted Dismantler allowedBrands (IS_ANY_OF, one intersects)","","Thu May 29 15:27:35 GMT 2025","passed","Thu May 29 15:27:35 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","1140","shouldFail_whenDestinationBucketDoesNotExist()","","Thu May 29 15:29:55 GMT 2025","passed","Thu May 29 15:29:56 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","org.eclipse.tractusx.edc.dataplane.transfer.test.S3ToS3Test","shouldFail_whenDestinationBucketDoesNotExist"
"","2993","Contract policy is fulfilled DataExchangeGovernance use case","","Thu May 29 15:30:03 GMT 2025","passed","Thu May 29 15:30:06 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","2633","transferFile_azureToS3MultipleFiles(Vault)","","Thu May 29 15:29:36 GMT 2025","passed","Thu May 29 15:29:38 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3MultipleFiles"
"","296","Provider gets 400 when empty asset selector is used","","Thu May 29 15:28:23 GMT 2025","passed","Thu May 29 15:28:23 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasEmptyAssetSelector"
"","15845","Expect the Catalog request to fail if a credential is expired","","Thu May 29 15:29:26 GMT 2025","passed","Thu May 29 15:29:42 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialExpired"
"","596","Verify HTTP 200 response and body when refreshing succeeds","","Thu May 29 15:27:23 GMT 2025","passed","Thu May 29 15:27:24 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_success"
"","1593","Contract policy is NOT fulfilled Sustainability Use Case (legacy notation)","","Thu May 29 15:29:42 GMT 2025","passed","Thu May 29 15:29:44 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyNotFulfilled"
"","6688","transferFile_success()","","Thu May 29 15:28:38 GMT 2025","passed","Thu May 29 15:28:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","org.eclipse.tractusx.edc.tests.transfer.S3ToS3EndToEndTest","transferFile_success"
"","8737","Verify all existing TPs related to an agreement are terminated upon its retirement","","Thu May 29 15:27:29 GMT 2025","passed","Thu May 29 15:27:38 GMT 2025","","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","org.eclipse.tractusx.edc.tests.agreement.retirement.RetireAgreementTest","retireAgreement_shouldCloseTransferProcesses"
"","28","Policy is accepted Contract reference","","Thu May 29 15:27:35 GMT 2025","passed","Thu May 29 15:27:35 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidValidPolicyDefinitions"
"","2070","transferMultipleFile_success(Vault)","","Thu May 29 15:29:19 GMT 2025","passed","Thu May 29 15:29:21 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferMultipleFile_success"
"","5653","transferData_privateBackend_withConsumerDataPlane()","","Thu May 29 15:28:33 GMT 2025","passed","Thu May 29 15:28:39 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest","transferData_privateBackend_withConsumerDataPlane"
"","2073","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success(Vault)","","Thu May 29 15:29:38 GMT 2025","passed","Thu May 29 15:29:40 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzureMultipleFiles_whenConsumerDefinesBloblName_success"
"","1230","The refresh token does not match the stored one","","Thu May 29 15:27:02 GMT 2025","passed","Thu May 29 15:27:03 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_withWrongRefreshToken"
"","2823","transferData_privateBackend_withConsumerDataPlane()","","Thu May 29 15:29:23 GMT 2025","passed","Thu May 29 15:29:26 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","2663","Contract policy is fulfilled PCF Use Case (new notation)","","Thu May 29 15:30:00 GMT 2025","passed","Thu May 29 15:30:03 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","428","Policy is accepted MembershipCredential","","Thu May 29 15:27:35 GMT 2025","passed","Thu May 29 15:27:36 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","3328","Contract policy is fulfilled PCF Use Case (legacy notation)","","Thu May 29 15:29:57 GMT 2025","passed","Thu May 29 15:30:00 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","3055","Contract policy is fulfilled PCF Use Case (new notation)","","Thu May 29 15:31:33 GMT 2025","passed","Thu May 29 15:31:36 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","1220","The authentication token misses required claims: audience","","Thu May 29 15:27:04 GMT 2025","passed","Thu May 29 15:27:06 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAudience"
